batchId,cultivar,maturationIndex,moistureContent,oilContent,defectIndex,malaxationTemperature,malaxationTime,waterFlowRate,waterToPasteRatio,yieldPercentage,totalPhenols,freeAcidity,peroxideValue,k232,k270,deltaK,fruity,bitter,pungent,isEvooCompliant
batch164,Arbequina,3.11,54.18,15.64,0.16,20.9,53.5,2.42,1.4,9.8,276.99,0.54,6.33,1.6,0.15,0.0085,4.6,2.6,3.5,True
batch165,Arbequina,2.11,52.53,14.14,0.12,30.4,33.3,0.15,6.2,12.53,493.84,0.37,6.24,1.6,0.13,0.0054,3.4,4.7,5.9,True
batch166,Arbequina,3.61,57.33,18.6,0.14,21.0,26.4,2.71,0.2,12.6,427.59,0.41,2.0,1.36,0.14,0.0072,4.3,4.3,5.1,True
batch167,Picual,2.4,47.44,17.07,0.01,26.8,54.7,0.95,2.1,13.82,324.16,0.35,8.11,1.68,0.13,0.0052,5.1,3.0,3.7,True
batch168,Picual,2.1,49.1,18.03,0.5,27.4,25.4,2.38,4.2,12.92,517.37,0.92,3.55,1.39,0.19,0.0092,4.7,5.4,6.3,False
batch169,Cobrançosa,2.58,46.06,16.97,0.03,22.0,45.0,2.44,6.8,14.59,322.35,0.33,4.34,1.5,0.14,0.0053,4.2,3.0,4.1,True
batch170,Galega,2.75,57.54,15.18,0.29,23.8,33.2,0.98,11.3,11.8,355.67,0.65,3.12,1.35,0.16,0.0086,4.6,3.7,4.5,False
batch171,Arbequina,2.11,47.5,15.88,0.48,24.4,28.6,1.8,2.6,12.3,502.18,0.91,2.0,1.36,0.19,0.0088,5.0,5.0,5.9,False
batch172,Arbequina,3.57,54.69,16.23,0.37,29.7,41.0,1.81,1.6,12.81,420.28,0.82,8.13,1.56,0.18,0.0073,3.5,4.5,5.1,False
batch173,Arbequina,2.93,46.36,21.81,0.05,20.7,40.4,0.59,0.6,17.05,395.91,0.34,2.98,1.42,0.12,0.0061,4.2,3.8,4.7,True
batch174,Picual,3.57,45.53,17.28,0.18,20.9,25.0,1.07,6.6,11.4,370.03,0.51,2.0,1.49,0.15,0.0063,4.7,3.7,4.7,True
batch175,Cobrançosa,4.1,51.15,20.17,0.36,22.3,41.5,1.28,11.9,15.18,248.97,0.81,4.92,1.57,0.18,0.0074,4.7,2.5,3.0,False
batch176,Picual,2.15,54.73,19.8,0.07,29.0,25.7,2.26,9.9,16.22,468.72,0.29,3.04,1.37,0.12,0.0046,4.1,4.8,5.5,True
batch177,Cobrançosa,3.13,45.82,20.15,0.82,31.0,29.1,2.76,0.5,12.61,510.81,1.41,6.01,1.51,0.25,0.0141,2.8,4.9,5.9,False
batch178,Cobrançosa,4.25,46.52,20.19,0.25,26.2,51.7,1.85,14.4,16.54,219.38,0.66,8.72,1.78,0.17,0.0084,4.9,2.2,2.9,False
batch179,Picual,2.19,57.86,19.87,0.29,20.6,35.4,1.19,8.8,13.05,365.33,0.69,2.0,1.36,0.17,0.0067,4.3,3.6,4.5,False
batch180,Picual,3.89,49.34,16.68,0.2,22.0,43.1,2.57,5.7,13.44,317.19,0.59,5.23,1.54,0.15,0.0065,4.7,2.8,3.6,True
batch181,Arbequina,4.08,52.32,16.74,0.25,20.6,39.8,0.78,7.6,11.51,294.64,0.63,3.62,1.35,0.18,0.0078,4.2,2.9,3.4,False
batch182,Picual,3.36,57.73,17.31,0.38,24.2,26.6,1.64,1.0,12.81,464.13,0.72,2.0,1.36,0.16,0.0076,4.5,4.6,5.4,False
batch183,Arbequina,2.19,55.36,16.84,0.04,28.2,34.5,2.45,1.1,15.49,522.21,0.28,4.82,1.49,0.12,0.0073,4.1,4.9,6.2,True
batch184,Cobrançosa,4.08,57.69,14.77,0.67,29.4,38.7,0.09,3.2,9.79,377.28,1.27,7.65,1.68,0.23,0.0094,3.7,3.8,4.8,False
batch185,Picual,2.97,57.97,15.0,0.37,28.5,33.8,1.3,5.4,11.54,452.32,0.78,5.04,1.5,0.16,0.008,4.1,4.8,5.8,False
batch186,Picual,3.9,51.01,20.67,0.34,30.1,44.1,0.44,4.5,16.79,346.48,0.79,8.51,1.67,0.19,0.0094,3.5,3.3,4.5,False
batch187,Cobrançosa,3.73,56.68,20.87,0.08,22.9,33.2,0.65,12.9,17.06,302.87,0.34,2.51,1.44,0.13,0.0053,4.8,3.3,3.7,True
batch188,Arbequina,3.7,47.17,14.64,0.57,31.7,40.4,2.61,13.1,10.01,292.93,1.13,8.76,1.72,0.2,0.0079,2.6,3.1,3.7,False
batch189,Arbequina,3.82,57.91,15.51,0.61,29.4,26.5,2.8,8.4,9.8,408.86,1.08,3.58,1.41,0.22,0.0092,4.1,4.3,5.0,False
batch190,Picual,2.02,49.27,17.76,0.07,27.9,36.2,2.99,8.5,17.32,446.88,0.37,6.13,1.59,0.12,0.0058,4.1,4.5,5.0,True
batch191,Galega,3.78,56.69,20.79,0.26,28.8,31.4,2.42,4.1,17.06,440.76,0.58,4.99,1.53,0.16,0.0087,4.2,4.4,4.9,False
batch192,Galega,4.47,46.23,18.17,0.06,25.3,34.9,1.22,13.8,17.59,298.2,0.3,5.09,1.5,0.14,0.0061,5.2,2.8,3.7,True
batch193,Arbequina,4.39,54.96,15.36,0.05,25.4,43.7,0.52,2.7,14.1,326.47,0.35,6.26,1.56,0.11,0.0061,4.9,2.8,3.7,True
batch194,Cobrançosa,2.51,50.8,16.3,0.15,24.2,37.0,0.78,14.5,14.75,317.34,0.45,3.73,1.5,0.13,0.0055,4.6,3.0,4.0,True
batch195,Galega,2.55,56.03,21.16,0.48,31.4,49.5,1.7,10.9,14.07,293.01,1.07,10.81,1.72,0.2,0.009,2.6,2.9,3.7,False
batch196,Cobrançosa,4.18,56.2,14.83,0.13,26.9,53.2,2.46,0.9,11.68,295.11,0.49,9.09,1.71,0.14,0.0077,4.9,3.0,3.9,True
batch197,Picual,3.47,57.97,14.31,0.24,26.7,52.8,0.26,9.8,10.42,249.27,0.73,9.42,1.66,0.17,0.0072,4.8,2.6,3.0,False
batch198,Galega,2.46,46.49,21.44,0.2,23.0,50.8,1.76,7.1,17.48,303.45,0.62,7.3,1.56,0.18,0.0063,4.7,3.3,3.6,True
batch199,Picual,2.01,55.64,21.55,0.04,27.2,30.8,0.47,8.5,20.32,475.65,0.26,3.6,1.55,0.12,0.0071,4.7,4.8,5.8,True
batch200,Arbequina,2.66,49.01,14.52,0.26,30.6,36.6,2.48,5.1,12.0,437.69,0.59,7.24,1.59,0.18,0.007,3.2,4.2,5.1,False
batch201,Picual,2.17,47.16,21.94,0.69,29.4,25.0,1.85,9.4,13.58,474.23,1.22,3.95,1.51,0.21,0.0111,4.3,5.0,5.8,False
batch202,Picual,2.25,54.63,20.53,0.06,26.8,47.5,1.34,13.3,18.9,286.69,0.41,8.36,1.66,0.13,0.0057,5.1,2.9,3.4,True
batch203,Galega,4.22,49.69,21.98,0.76,28.8,42.7,1.03,5.3,15.02,334.21,1.39,7.81,1.6,0.25,0.0102,4.2,3.3,4.1,False
batch204,Galega,4.3,56.34,21.43,0.12,28.5,52.9,1.04,13.6,16.53,210.54,0.54,10.36,1.79,0.16,0.0068,4.4,2.2,2.4,True
batch205,Picual,4.09,51.74,21.88,0.01,20.9,42.7,1.85,5.1,17.36,295.14,0.25,3.9,1.45,0.14,0.0058,4.2,2.9,3.6,True
batch206,Galega,2.68,52.55,19.15,0.3,31.0,50.5,0.91,7.1,14.27,314.88,0.77,10.33,1.8,0.16,0.0077,3.2,3.2,3.9,False
batch207,Arbequina,1.86,55.49,21.34,0.17,28.4,43.8,1.61,7.1,18.66,421.88,0.51,6.33,1.56,0.15,0.0075,4.2,4.2,5.0,True
batch208,Cobrançosa,4.09,45.22,19.4,0.06,29.9,39.0,1.08,12.4,18.11,312.02,0.35,7.77,1.7,0.13,0.0068,3.5,3.4,3.9,True
batch209,Galega,2.2,57.75,14.34,0.12,31.8,50.9,2.44,8.1,10.52,313.45,0.51,11.23,1.83,0.15,0.0064,2.6,3.3,3.8,True
batch210,Arbequina,3.71,45.9,17.13,0.42,29.0,45.1,0.46,13.3,14.27,297.61,0.88,8.53,1.61,0.18,0.0075,4.2,3.0,3.6,False
batch211,Galega,2.57,51.28,21.35,0.11,21.5,44.2,2.11,1.0,16.96,376.33,0.45,3.02,1.36,0.15,0.0059,4.7,3.6,4.3,True
batch212,Cobrançosa,3.36,46.76,19.64,0.17,20.2,33.5,1.78,6.3,14.25,354.05,0.44,2.0,1.4,0.15,0.0088,4.3,3.8,4.4,True
batch213,Galega,1.86,50.66,14.34,0.05,29.5,33.9,1.56,12.2,13.51,421.76,0.31,6.0,1.57,0.13,0.005,3.7,4.2,5.3,True
batch214,Cobrançosa,3.51,46.28,17.26,0.41,24.9,27.0,0.31,7.7,13.83,381.78,0.84,2.0,1.37,0.17,0.0088,4.9,3.8,4.4,False
batch215,Galega,2.62,52.52,21.73,0.4,25.1,30.5,2.42,1.0,17.7,504.83,0.78,2.59,1.35,0.19,0.006,4.5,5.0,6.5,False
batch216,Cobrançosa,2.81,45.97,14.5,0.57,27.1,52.6,0.39,11.4,9.8,274.26,1.17,9.51,1.74,0.22,0.0096,4.9,2.7,3.4,False
batch217,Galega,2.25,54.75,20.4,0.12,25.4,35.0,1.52,9.6,18.29,402.49,0.41,5.12,1.53,0.14,0.0041,5.0,3.8,4.8,True
batch218,Picual,3.53,48.6,17.07,0.51,25.0,36.3,1.72,3.6,13.23,397.39,1.01,3.94,1.39,0.2,0.0087,4.6,4.3,5.0,False
batch219,Arbequina,3.74,55.91,16.5,0.21,26.3,41.7,2.79,13.5,14.11,281.36,0.56,6.08,1.58,0.13,0.006,4.8,2.9,3.2,False
batch220,Picual,3.73,57.52,18.85,0.0,21.8,34.5,2.48,12.6,15.2,295.27,0.23,3.16,1.28,0.12,0.0065,4.8,3.1,3.7,True
batch221,Cobrançosa,3.56,47.92,17.39,0.49,22.5,32.4,1.92,12.8,12.79,321.63,0.93,2.5,1.43,0.18,0.0095,4.5,3.2,4.0,False
batch222,Picual,2.79,51.49,16.68,0.03,22.5,49.3,1.01,11.6,14.09,262.24,0.37,6.65,1.55,0.14,0.0063,4.7,2.7,3.3,True
batch223,Arbequina,3.79,57.37,17.69,0.07,26.5,51.5,2.1,13.1,14.54,231.33,0.4,8.82,1.73,0.14,0.0058,4.9,2.0,2.8,True
batch224,Cobrançosa,3.51,46.28,18.84,0.42,27.9,53.3,0.61,0.9,13.32,311.69,0.98,10.16,1.77,0.18,0.0106,4.7,3.5,3.9,False
batch225,Arbequina,3.05,48.51,14.56,0.3,31.1,48.4,2.09,14.4,11.57,253.67,0.74,9.96,1.74,0.15,0.0066,3.3,2.7,2.9,False
batch226,Arbequina,3.06,56.86,16.11,0.09,28.4,54.1,2.69,2.3,12.16,331.35,0.44,10.44,1.85,0.13,0.0066,4.3,3.3,3.7,True
batch227,Arbequina,1.91,50.8,15.79,0.04,29.5,54.3,0.91,14.6,12.32,264.73,0.37,11.47,1.93,0.13,0.004,3.8,2.8,3.2,True
batch228,Arbequina,3.38,48.52,19.05,0.85,22.1,32.5,0.45,10.4,10.86,342.73,1.48,2.5,1.39,0.26,0.0126,4.4,3.7,4.3,False
batch229,Arbequina,2.19,45.77,16.31,0.11,20.1,41.1,0.81,6.2,11.62,355.11,0.42,3.52,1.35,0.13,0.0069,4.5,3.9,4.4,True
batch230,Picual,3.75,56.81,20.14,0.16,29.9,35.1,0.72,1.8,16.88,436.77,0.45,6.29,1.46,0.15,0.0048,3.4,4.4,5.8,True
batch231,Arbequina,1.91,50.98,15.24,0.49,21.1,39.2,2.29,12.7,9.59,336.46,0.96,3.38,1.42,0.19,0.0093,4.4,3.6,3.9,False
batch232,Arbequina,3.27,52.89,20.18,0.09,23.3,38.7,2.4,13.0,17.54,282.71,0.4,4.23,1.43,0.15,0.0064,4.3,2.5,3.3,True
batch233,Cobrançosa,3.91,51.77,14.23,0.35,22.7,31.5,0.57,12.1,10.73,333.28,0.69,2.56,1.4,0.16,0.0087,4.4,3.5,4.2,False
batch234,Arbequina,3.38,53.91,19.11,0.29,30.7,44.6,0.46,2.5,14.71,380.44,0.72,8.71,1.73,0.16,0.0089,2.8,4.0,4.8,False
batch235,Arbequina,1.82,51.67,21.14,0.1,27.1,53.3,2.6,13.8,17.38,276.01,0.44,9.05,1.71,0.14,0.0056,4.9,2.7,3.2,True
batch236,Arbequina,4.4,55.71,17.73,0.26,31.4,27.5,2.85,4.7,13.06,391.26,0.58,6.18,1.64,0.17,0.0084,2.7,3.7,4.9,False
batch237,Arbequina,3.71,48.5,19.84,0.46,24.7,46.3,0.68,1.2,15.8,324.47,0.96,6.39,1.64,0.2,0.0099,4.6,3.1,3.7,False
batch238,Cobrançosa,2.3,53.33,21.6,0.02,32.0,41.2,1.45,0.3,18.07,452.95,0.3,8.38,1.66,0.12,0.0058,2.5,4.6,5.4,True
batch239,Picual,2.01,53.53,17.69,0.23,28.0,37.4,0.18,11.8,15.65,383.22,0.57,5.43,1.56,0.15,0.0081,4.2,3.6,4.6,False
batch240,Arbequina,1.98,52.42,16.51,0.23,29.3,45.6,0.68,0.8,14.18,445.38,0.64,7.75,1.66,0.15,0.0078,4.0,4.4,5.3,False
batch241,Galega,2.56,51.68,16.2,0.14,31.3,41.8,2.02,5.6,13.37,402.74,0.49,8.73,1.73,0.16,0.0061,2.8,4.3,5.1,True
batch242,Galega,4.07,48.95,14.11,0.33,29.0,39.9,0.45,10.0,12.08,323.82,0.77,8.16,1.7,0.19,0.007,4.2,3.3,3.6,False
batch243,Galega,2.18,53.32,17.28,0.04,24.4,53.5,1.83,0.7,13.54,327.13,0.4,7.3,1.65,0.13,0.0059,4.7,2.9,4.0,True
batch244,Picual,2.22,48.53,20.8,0.06,20.4,46.0,1.7,1.3,15.86,363.97,0.39,4.41,1.55,0.13,0.0078,4.3,3.8,4.5,True
batch245,Galega,2.11,54.12,16.99,0.02,27.3,49.8,0.76,10.6,15.12,310.99,0.34,8.99,1.73,0.12,0.0053,5.0,3.1,3.9,True
batch246,Galega,4.27,53.41,18.81,0.25,28.4,28.3,1.6,11.5,15.97,332.46,0.57,4.39,1.49,0.14,0.007,4.5,3.6,3.7,False
batch247,Cobrançosa,2.9,47.34,20.49,0.23,29.6,50.1,0.75,10.2,17.27,298.2,0.7,9.64,1.73,0.17,0.0098,3.6,2.8,3.5,False
batch248,Picual,2.21,56.02,17.07,0.31,28.4,29.1,1.91,2.5,13.72,545.19,0.68,4.33,1.44,0.16,0.0072,3.9,5.0,6.7,False
batch249,Arbequina,2.12,55.75,20.75,0.33,26.9,53.5,1.0,5.7,14.15,320.1,0.82,8.57,1.71,0.17,0.0084,4.9,3.5,3.7,False
batch250,Cobrançosa,2.68,46.13,15.91,0.42,28.5,37.5,0.04,4.4,12.69,454.26,0.86,6.29,1.57,0.18,0.009,4.0,4.7,5.4,False
batch251,Picual,1.82,45.8,19.95,0.04,31.9,35.7,1.42,13.8,17.52,377.95,0.25,7.73,1.61,0.14,0.0042,2.4,3.8,4.4,True
batch252,Arbequina,3.96,53.6,21.38,0.03,29.5,40.6,0.95,12.0,19.63,286.56,0.31,7.42,1.65,0.14,0.0051,3.9,2.5,3.3,True
batch253,Arbequina,3.14,51.65,14.41,0.0,30.0,38.6,1.93,9.6,13.64,353.85,0.26,8.12,1.63,0.14,0.006,3.2,3.6,3.9,True
batch254,Picual,3.05,54.12,21.19,0.55,21.9,34.7,0.57,5.9,13.5,389.29,1.07,2.15,1.41,0.21,0.0092,4.6,3.8,4.5,False
batch255,Galega,2.83,54.93,14.15,0.15,26.2,39.1,1.65,3.8,12.69,428.02,0.47,4.64,1.5,0.14,0.0047,4.9,4.5,5.7,True
batch256,Picual,4.45,45.62,15.47,0.34,24.5,40.5,0.5,3.6,12.9,328.77,0.76,5.23,1.5,0.16,0.0089,4.8,3.2,3.9,False
batch257,Arbequina,3.08,48.64,18.44,0.14,30.6,35.4,2.65,5.2,15.88,427.08,0.42,7.03,1.64,0.15,0.0081,3.1,4.2,5.1,True
batch258,Arbequina,4.06,55.23,15.92,0.0,24.6,46.5,0.15,3.1,14.16,302.55,0.29,5.86,1.61,0.13,0.0045,4.8,2.8,3.6,True
batch259,Arbequina,4.42,47.76,19.0,0.11,29.7,30.7,2.44,8.6,17.53,372.78,0.35,5.84,1.57,0.11,0.0033,3.7,3.6,4.7,True
batch260,Arbequina,3.59,49.67,15.18,0.03,24.1,45.9,2.94,5.3,14.15,295.32,0.31,6.39,1.62,0.13,0.0045,4.6,3.2,3.5,True
batch261,Arbequina,4.31,45.49,20.79,0.2,22.5,53.2,1.25,13.9,15.07,204.54,0.63,8.05,1.58,0.15,0.0071,4.6,2.0,2.7,True
batch262,Galega,3.52,50.04,15.88,0.02,29.5,33.2,2.06,9.0,15.05,388.43,0.25,5.56,1.55,0.12,0.0046,3.9,3.7,5.1,True
batch263,Galega,2.93,51.37,19.05,0.55,26.9,37.6,0.05,5.6,14.94,409.64,1.05,6.37,1.59,0.21,0.0084,4.9,4.2,4.6,False
batch264,Cobrançosa,4.03,49.36,18.8,0.21,28.1,46.2,2.52,2.5,17.17,333.15,0.6,8.8,1.6,0.18,0.0068,4.7,3.2,4.4,False
batch265,Galega,4.42,57.06,19.71,0.11,23.7,45.7,1.97,8.6,16.49,274.0,0.41,6.3,1.58,0.15,0.0077,4.6,2.6,3.4,True
batch266,Galega,3.4,53.13,15.58,0.37,29.0,31.0,2.38,14.4,12.56,360.96,0.75,5.31,1.55,0.18,0.0093,3.9,3.9,4.4,False
batch267,Picual,4.22,52.82,14.1,0.22,20.8,54.7,1.08,3.8,8.27,226.42,0.66,7.1,1.61,0.14,0.0068,4.5,2.2,2.5,False
batch268,Picual,3.09,50.41,20.18,0.01,22.5,30.2,2.62,14.5,18.14,313.47,0.22,2.57,1.41,0.12,0.0063,4.6,2.9,3.5,True
batch269,Galega,2.07,53.66,14.77,0.07,21.0,47.5,2.7,1.1,11.66,356.4,0.43,4.34,1.47,0.14,0.0071,4.1,4.0,4.5,True
batch270,Cobrançosa,2.2,49.59,20.11,0.03,26.7,42.1,1.81,6.1,20.02,417.54,0.31,6.16,1.6,0.12,0.0064,5.0,4.3,4.9,True
batch271,Cobrançosa,4.06,48.86,15.71,0.21,26.5,54.7,2.92,9.2,11.63,206.71,0.66,9.59,1.65,0.17,0.0087,5.2,2.6,2.3,False
batch272,Arbequina,2.55,48.9,18.83,0.26,30.7,52.3,0.58,12.8,14.05,277.43,0.67,11.13,1.8,0.16,0.0056,3.2,2.7,3.4,False
batch273,Picual,4.45,47.28,14.22,0.06,23.7,36.3,2.27,7.0,13.43,319.96,0.36,3.22,1.38,0.13,0.0052,4.8,3.3,3.9,True
batch274,Arbequina,2.92,53.73,19.43,0.33,20.0,29.6,2.18,2.6,12.32,434.73,0.68,2.0,1.32,0.19,0.0085,4.2,4.5,5.5,False
batch275,Cobrançosa,2.92,50.81,14.94,0.59,27.9,50.4,2.86,14.2,10.88,255.56,1.16,10.16,1.76,0.19,0.0094,4.2,2.8,3.1,False
batch276,Cobrançosa,3.15,49.29,20.06,0.32,20.5,28.8,1.35,9.5,13.94,351.81,0.66,2.0,1.36,0.18,0.0088,4.0,3.4,3.8,False
batch277,Cobrançosa,2.74,54.96,15.87,0.04,28.7,38.8,2.5,1.0,14.52,480.34,0.33,6.33,1.59,0.15,0.0062,4.1,4.5,5.8,True
batch278,Arbequina,2.58,46.28,20.47,0.07,20.2,34.0,1.41,4.7,15.05,384.9,0.3,2.0,1.33,0.11,0.0043,4.4,3.4,4.8,True
batch279,Cobrançosa,2.9,48.63,19.62,0.51,21.2,38.1,0.16,3.9,13.08,365.35,1.0,2.09,1.3,0.19,0.0095,4.2,3.6,4.4,False
batch280,Arbequina,4.45,57.37,15.27,0.26,30.7,35.9,1.55,11.7,11.9,301.78,0.59,7.78,1.58,0.17,0.0075,3.2,3.0,3.4,False
batch281,Galega,2.85,46.31,14.61,0.24,23.3,28.3,2.67,1.4,12.13,470.52,0.59,2.0,1.32,0.17,0.008,4.4,4.7,5.6,False
batch282,Cobrançosa,3.42,54.14,20.94,0.1,30.1,39.6,1.68,2.8,18.61,421.05,0.39,7.19,1.59,0.15,0.006,3.4,4.3,5.1,True
batch283,Cobrançosa,3.37,54.24,15.12,0.39,30.6,27.4,1.97,7.6,10.87,424.3,0.78,4.59,1.52,0.19,0.0075,3.1,4.2,4.9,False
batch284,Cobrançosa,3.09,56.32,19.62,0.29,23.8,35.5,2.94,6.9,15.56,395.79,0.66,3.41,1.36,0.17,0.0062,4.7,4.1,4.8,False
batch285,Galega,3.41,56.79,15.28,0.18,30.5,43.9,1.56,8.4,12.67,333.22,0.54,9.42,1.71,0.16,0.0068,3.6,3.1,3.7,True
batch286,Picual,2.0,56.91,14.99,0.0,20.9,31.5,2.86,6.9,11.39,436.76,0.2,2.0,1.49,0.12,0.0048,4.3,4.7,5.4,True
batch287,Picual,4.17,48.56,19.86,0.39,29.0,48.8,1.1,0.4,15.6,318.89,0.89,9.8,1.73,0.19,0.0099,3.9,3.4,3.8,False
batch288,Cobrançosa,2.33,55.18,14.02,0.15,23.2,29.0,1.2,0.7,11.25,495.26,0.45,2.0,1.39,0.14,0.0069,4.8,5.0,6.3,True
batch289,Cobrançosa,4.45,48.75,17.4,0.09,31.9,36.1,2.29,10.0,14.33,303.18,0.37,8.47,1.81,0.12,0.0069,3.0,2.8,3.7,True
batch290,Picual,2.89,57.87,18.31,0.04,28.9,44.1,1.41,9.8,16.23,339.64,0.33,7.87,1.65,0.13,0.0062,4.2,3.4,4.1,True
batch291,Galega,3.5,45.39,17.38,0.11,23.0,32.8,2.82,4.8,15.49,383.96,0.38,2.11,1.34,0.13,0.0058,4.5,4.1,4.4,True
batch292,Cobrançosa,2.22,46.77,16.46,0.21,24.7,53.9,1.89,8.9,12.55,279.15,0.6,7.88,1.57,0.17,0.0077,4.5,3.0,3.3,False
batch293,Picual,1.86,46.75,19.83,0.45,21.1,37.8,2.0,4.3,13.59,422.88,0.9,2.0,1.28,0.18,0.0084,4.2,4.1,4.9,False
batch294,Galega,3.3,57.04,19.04,0.33,28.4,32.0,0.38,5.7,15.13,429.72,0.71,5.72,1.6,0.16,0.0088,4.3,4.2,5.3,False
batch295,Cobrançosa,3.33,55.66,18.9,0.55,21.1,28.3,0.76,3.5,11.45,414.44,1.04,2.0,1.32,0.19,0.0103,4.5,4.1,5.0,False
batch296,Arbequina,2.95,47.95,21.16,0.03,26.0,27.7,0.33,0.3,20.1,497.06,0.23,2.0,1.31,0.13,0.0067,5.0,5.1,6.2,True
batch297,Arbequina,3.7,53.58,18.44,0.18,26.7,49.7,2.61,5.2,15.67,296.95,0.55,8.6,1.66,0.15,0.0067,5.0,2.8,4.0,True
batch298,Galega,2.09,49.54,21.41,0.78,28.9,55.0,2.23,13.2,11.42,273.99,1.49,10.23,1.77,0.27,0.0126,4.1,2.6,3.5,False
batch299,Arbequina,2.97,47.62,19.14,0.41,21.8,41.4,1.63,12.1,14.08,305.97,0.87,3.47,1.37,0.17,0.0087,4.2,3.2,3.7,False
batch300,Cobrançosa,2.61,51.38,20.61,0.07,29.7,39.1,1.23,8.6,19.3,417.19,0.32,7.47,1.75,0.14,0.0071,3.3,3.9,4.8,True
batch301,Cobrançosa,2.49,52.21,19.25,0.35,26.3,41.0,2.49,3.7,16.3,405.17,0.79,6.08,1.41,0.18,0.0058,4.8,4.0,4.8,False
batch302,Galega,3.45,55.95,21.57,0.72,23.1,28.9,0.67,8.1,13.16,369.47,1.28,2.39,1.21,0.24,0.0098,4.3,3.5,4.3,False
batch303,Galega,2.51,53.21,20.85,0.14,30.6,35.6,1.16,12.4,17.53,390.64,0.41,7.08,1.59,0.14,0.0046,3.5,4.2,4.5,True
batch304,Cobrançosa,2.63,55.46,19.4,0.22,30.8,33.9,1.57,7.5,15.73,433.62,0.56,6.42,1.58,0.15,0.0062,3.1,4.3,5.3,False
batch305,Galega,1.83,53.44,15.19,0.1,31.1,32.7,1.28,12.7,13.03,420.87,0.35,6.96,1.62,0.15,0.0049,3.0,4.2,4.9,True
batch306,Cobrançosa,3.24,47.61,19.25,0.03,24.8,39.5,1.44,14.7,18.97,268.03,0.28,5.56,1.48,0.12,0.0069,5.1,3.1,3.1,True
batch307,Galega,3.35,54.84,21.23,0.05,25.6,32.3,0.96,4.7,19.71,427.6,0.29,3.79,1.4,0.13,0.0059,4.5,4.0,5.5,True
batch308,Galega,1.85,57.5,19.54,0.19,26.7,26.2,1.85,2.9,15.65,543.67,0.5,2.08,1.39,0.16,0.0062,4.9,5.4,6.5,True
batch309,Galega,4.19,45.3,19.84,0.03,30.1,36.5,2.13,9.5,18.83,358.13,0.27,5.82,1.53,0.14,0.0054,3.5,3.4,4.4,True
batch310,Arbequina,3.86,46.08,14.37,0.13,28.3,30.5,1.18,5.8,13.25,423.19,0.4,4.38,1.38,0.14,0.0039,3.9,4.4,5.4,True
batch311,Galega,3.88,47.29,17.61,0.04,24.9,37.0,0.66,13.7,16.77,307.37,0.3,4.92,1.43,0.11,0.0045,5.2,3.4,3.8,True
batch312,Cobrançosa,2.38,54.01,21.17,0.05,27.0,25.5,0.93,4.3,17.87,503.5,0.31,2.64,1.36,0.12,0.0057,5.2,5.3,5.9,True
batch313,Cobrançosa,3.62,49.87,19.42,0.16,27.2,54.1,0.87,14.6,15.31,211.17,0.55,9.21,1.74,0.14,0.0073,5.0,2.3,2.5,True
batch314,Cobrançosa,1.84,55.44,20.79,0.47,30.5,52.6,0.7,10.5,13.56,316.7,1.02,11.16,1.83,0.2,0.0081,3.4,3.0,3.8,False
batch315,Galega,3.85,57.82,20.68,0.02,23.9,42.0,0.49,1.3,18.04,355.78,0.32,4.69,1.5,0.14,0.005,4.9,3.5,4.1,True
batch316,Cobrançosa,3.03,46.21,18.57,0.04,30.4,54.4,1.85,10.1,14.22,264.46,0.39,11.26,1.73,0.15,0.0058,3.7,2.7,2.8,True
batch317,Cobrançosa,3.04,54.97,18.72,0.19,29.0,47.6,0.01,1.8,15.61,374.47,0.58,7.75,1.56,0.15,0.0067,4.1,3.5,4.4,True
batch318,Galega,3.54,52.24,18.91,0.19,25.1,36.2,1.26,6.4,16.47,368.99,0.51,4.96,1.54,0.13,0.0071,4.9,3.7,4.4,True
batch319,Picual,3.06,57.2,15.53,0.16,27.9,45.3,2.01,5.7,13.13,362.68,0.5,8.82,1.66,0.16,0.0055,4.7,3.6,4.5,True
batch320,Picual,2.88,52.17,21.73,0.27,23.0,38.8,2.84,5.8,17.3,374.63,0.67,5.08,1.53,0.17,0.0069,4.7,3.7,4.3,False
batch321,Picual,2.27,50.83,15.92,0.14,29.6,29.8,1.73,14.0,14.42,404.16,0.45,5.41,1.57,0.14,0.007,3.7,3.8,4.8,True
batch322,Picual,4.01,46.29,20.15,0.03,25.2,30.1,0.32,15.0,19.83,307.34,0.25,3.09,1.43,0.13,0.0045,4.6,3.0,3.7,True
batch323,Picual,2.48,46.6,20.33,0.23,30.5,54.2,0.23,1.8,14.19,335.95,0.68,11.69,1.79,0.16,0.0091,3.5,3.5,3.9,False
batch324,Cobrançosa,3.39,45.41,20.54,0.04,27.8,32.1,0.5,10.2,19.69,382.9,0.27,5.0,1.55,0.14,0.0048,4.4,3.8,4.4,True
batch325,Cobrançosa,2.62,55.94,21.79,0.07,31.6,38.7,1.23,8.7,17.98,388.37,0.35,8.15,1.68,0.11,0.0072,2.7,3.7,4.7,True
batch326,Picual,3.36,52.39,17.74,0.14,22.4,40.3,1.58,13.3,14.65,301.29,0.47,4.76,1.5,0.14,0.007,4.5,3.2,3.5,True
batch327,Galega,4.28,47.63,15.56,0.47,31.1,31.2,2.71,12.9,11.44,324.82,0.91,5.75,1.56,0.2,0.0083,2.8,2.9,3.9,False
